,Şəhər,Qiymət,Marka,Model,Buraxılış ili,Ban növü,Rəng,Mühərrik,Yürüş,Sürətlər qutusu,Ötürücü,Yeni,Yerlərin sayı,Vəziyyəti,Hansı bazar üçün yığılıb,Sahiblər,Qəzalı
8459,Bakı,5 000 AZN,Tofas,Sahin,2005,Sedan,Qara,1.6 L/86 a.g./Benzin,354 684 km,Mexaniki,Arxa,Xeyr,4,"Vuruğu yoxdur, rənglənməyib",,3,
8462,Bakı,66 000 USD,Lexus,LX 570,2014,Offroader / SUV,Qara,5.7 L/383 a.g./Benzin,85 333 km,Avtomat,Tam,Xeyr,,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,,
8463,Bakı,65 600 USD,Jeep,Wrangler,2021,Offroader / SUV,Qara,2.0 L/272 a.g./Benzin,0 km,Avtomat,Tam,Bəli,4,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,,
8465,Bakı,87 000 USD,BMW,840,2020,Sedan,Ağ,3.0 L/340 a.g./Benzin,14 000 km,Avtomat,Arxa,Xeyr,4,"Vuruğu yoxdur, rənglənməyib",,1,
8467,Bakı,31 700 AZN,Hyundai,Grandeur,2013,Sedan,Tünd qırmızı,3.0 L/250 a.g./Benzin,226 000 km,Avtomat,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənib",Rəsmi diler,2,
8468,Bakı,21 500 AZN,Ford,Transit,2008,Yük maşını,Qırmızı,2.4 L/140 a.g./Dizel,522 000 km,Mexaniki,Arxa,Xeyr,,"Vuruğu yoxdur, rənglənməyib",Avropa,0,
8472,Bakı,94 000 USD,Lexus,LX 570,2016,Offroader / SUV,Qara,5.7 L/367 a.g./Benzin,109 000 km,Avtomat,Tam,Xeyr,7,"Vuruğu yoxdur, rənglənməyib",Avropa,1,
8473,Bakı,22 700 AZN,Lexus,LS 460,2009,Sedan,Ağ,4.6 L/380 a.g./Benzin,168 000 km,Avtomat,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8474,Bakı,11 400 AZN,Mercedes,C 230,2000,Sedan,Qara,2.3 L/193 a.g./Benzin,280 891 km,Avtomat,Arxa,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,0,
8475,Şəki,6 700 AZN,LADA (VAZ),2107,2008,Sedan,Tünd qırmızı,1.6 L/75 a.g./Benzin,49 590 km,Mexaniki,Arxa,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,2,
8476,Bakı,6 500 AZN,Opel,Astra,1998,Hetçbek,Mavi,1.6 L/101 a.g./Benzin,300 000 km,Avtomat,Ön,Xeyr,4,"Vuruğu yoxdur, rənglənməyib",Avropa,,
8477,Bakı,46 500 AZN,DAF,XF 480,2011,Dartqı,Gümüşü,12 L/460 a.g./Dizel,125 000 km,Mexaniki,Arxa,Xeyr,2,"Vuruğu yoxdur, rənglənməyib",Avropa,2,
8478,Bakı,12 500 AZN,Ford,Fusion,2007,Hetçbek,Qara,1.4 L/68 a.g./Dizel,195 000 km,Mexaniki,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",Avropa,,
8479,Bakı,20 700 AZN,Kia,Cerato,2015,Sedan,Qara,2.0 L/150 a.g./Benzin,97 300 km,Avtomat,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,0,
8480,Sumqayıt,14 300 AZN,Chevrolet,Cobalt,2014,Sedan,Ağ,1.5 L/105 a.g./Benzin,176 890 km,Avtomat,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Koreya,2,
8481,Bakı,21 700 AZN,Hyundai,Elantra,2014,Sedan,Göy,1.8 L/150 a.g./Benzin,127 800 km,Avtomat,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8482,Sumqayıt,25 000 AZN,Hyundai,Santa Fe,2010,Offroader / SUV,Ağ,3.5 L/280 a.g./Benzin,205 064 km,Avtomat,Tam,Xeyr,7,"Vuruğu yoxdur, rənglənməyib",Avropa,3,
8483,Bakı,24 900 AZN,Toyota,Camry,2014,Sedan,Yaş Asfalt,2.5 L/181 a.g./Benzin,164 200 km,Avtomat,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,0,
8484,Bakı,18 500 AZN,Honda,Accord,2009,Sedan,Ağ,2.4 L/200 a.g./Benzin,256 700 km,Avtomat,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8485,Bakı,28 900 AZN,Hyundai,Sonata,2014,Sedan,Qara,2.0 L/274 a.g./Benzin,102 300 km,Avtomat,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,0,
8486,Bakı,24 700 USD,BMW,428,2015,Liftbek,Boz,2.0 L/245 a.g./Benzin,106 509 km,Avtomat,Arxa,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8487,Bakı,13 200 AZN,Hyundai,Accent,2006,Sedan,Qara,1.4 L/97 a.g./Benzin,176 000 km,Mexaniki,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Avropa,2,
8488,Bakı,15 200 AZN,Toyota,Prius,2007,Liftbek,Qara,1.5 L/76 a.g./Hibrid,215 000 km,Avtomat,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Amerika,1,
8489,Sumqayıt,22 500 AZN,Toyota,Land Cruiser,2004,Offroader / SUV,Qara,4.5 L/224 a.g./Benzin,463 000 km,Avtomat,Tam,Xeyr,7,"Vuruğu yoxdur, rənglənməyib",Avropa,,
8490,Bakı,14 600 AZN,Fiat,Doblo,2008,Minivan,Gümüşü,1.3 L/90 a.g./Dizel,208 876 km,Mexaniki,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Avropa,1,
8491,Bakı,9 000 AZN,Mercedes,C 180,1999,Universal,Yaşıl,1.8 L/122 a.g./Benzin,383 833 km,Mexaniki,Arxa,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8492,Şəki,4 600 AZN,LADA (VAZ),2106,1999,Sedan,Bənövşəyi,1.5 L/65 a.g./Benzin,85 300 km,Mexaniki,Arxa,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Rusiya,0,
8493,Sumqayıt,43 500 USD,Mercedes,GL 350,2015,Offroader / SUV,Yaş Asfalt,3.0 L/258 a.g./Dizel,192 000 km,Avtomat,Tam,Xeyr,7,"Vuruğu yoxdur, rənglənməyib",Amerika,,
8494,Bakı,18 800 AZN,Toyota,Prius,2010,Liftbek,Göy,1.8 L/99 a.g./Hibrid,222 296 km,Avtomat,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",Amerika,2,
8495,Bakı,24 600 AZN,Mercedes,GL 500,2007,Offroader / SUV,Qara,4.7 L/435 a.g./Benzin,278 900 km,Avtomat,Tam,Xeyr,,"Vuruğu yoxdur, rənglənməyib",Amerika,,
8496,Bakı,49 500 USD,Volvo,XC90,2017,Offroader / SUV,Qara,2.0 L/407 a.g./Plug-in Hibrid,98 000 km,Avtomat,Tam,Xeyr,,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,,
8508,Gəncə,21 900 AZN,Hyundai,ix35,2012,Offroader / SUV,Ağ,2.4 L/178 a.g./Benzin,180 500 km,Avtomat,Tam,Xeyr,4,"Vuruğu yoxdur, rənglənməyib",Koreya,3,
8509,Bakı,20 500 AZN,Toyota,Prius,2014,Liftbek,Ağ,1.8 L/99 a.g./Hibrid,212 000 km,Avtomat,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Amerika,1,
8510,Bakı,17 800 AZN,Kia,Cerato,2014,Sedan,Qara,1.8 L/149 a.g./Benzin,150 000 km,Avtomat,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənib",,,
8511,Bakı,34 000 USD,Toyota,Land Cruiser,2012,Offroader / SUV,Qara,4.0 L/282 a.g./Benzin,200 000 km,Avtomat,Tam,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,1,
8512,Gəncə,30 000 AZN,Mercedes,Vito,2010,Minivan,Ağ,2.2 L/95 a.g./Dizel,350 000 km,Mexaniki,Arxa,Xeyr,8+,"Vuruğu yoxdur, rənglənməyib",Avropa,2,
8513,Bakı,8 300 AZN,Mercedes,C 180,1997,Universal,Göy,1.8 L/122 a.g./Benzin,275 000 km,Mexaniki,Arxa,Xeyr,,"Vuruğu yoxdur, rənglənməyib",Avropa,,
8514,Bakı,8 500 AZN,Mercedes,A 160,2002,Hetçbek,Göy,1.6 L/102 a.g./Benzin,183 568 km,Avtomat,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,2,
8515,Bakı,14 300 AZN,Toyota,Corolla,2006,Hetçbek,Yaş Asfalt,1.4 L/90 a.g./Dizel,178 544 km,Mexaniki,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Avropa,1,
8516,Bakı,127 800 USD,Mercedes,GLS 580,2019,Offroader / SUV,Qara,4.0 L/489 a.g./Benzin,32 500 km,Avtomat,Tam,Xeyr,7,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,1,
8518,Bakı,39 500 AZN,Infiniti,Q30,2017,Hetçbek,Ağ,2.0 L/211 a.g./Benzin,75 500 km,Avtomat,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Avropa,2,
8519,Bakı,26 900 USD,Mercedes,E 250,2013,Sedan,Ağ,2.2 L/204 a.g./Dizel,51 876 km,Avtomat,Arxa,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8520,Bakı,34 000 AZN,Hyundai,Sonata,2018,Sedan,Yaş Asfalt,2.0 L/245 a.g./Benzin,44 200 km,Avtomat,Ön,Xeyr,4,"Vuruğu var, rənglənib",Amerika,1,
8521,Bakı,54 800 AZN,Kia,Sportage,2023,Offroader / SUV,Boz,1.6 L/177 a.g./Dizel,0 km,Avtomat,Ön,Bəli,5,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,1,
8523,Bakı,54 800 AZN,Kia,Sportage,2023,Offroader / SUV,Qara,1.6 L/177 a.g./Dizel,0 km,Avtomat,Ön,Bəli,5,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,1,
8524,Bakı,54 800 AZN,Kia,Sportage,2023,Offroader / SUV,Ağ,1.6 L/177 a.g./Dizel,0 km,Avtomat,Ön,Bəli,5,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,1,
8525,Bakı,29 000 AZN,Kia,Sorento,2010,Offroader / SUV,Ağ,2.0 L/184 a.g./Dizel,95 400 km,Avtomat,Ön,Xeyr,7,"Vuruğu yoxdur, rənglənib",Koreya,1,
8526,Bakı,163 800 USD,Land Rover,Defender,2023,Offroader / SUV,Qara,3.0 L/400 a.g./Benzin,0 km,Avtomat,Tam,Bəli,5,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,1,
8527,Bakı,27 900 USD,Mercedes,ML 350,2012,Offroader / SUV,Ağ,3.5 L/306 a.g./Benzin,196 000 km,Avtomat,Tam,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Amerika,1,
8528,Bakı,143 800 USD,Mercedes,GLS 450,2022,Offroader / SUV,Qara,3.0 L/367 a.g./Benzin,0 km,Avtomat,Tam,Bəli,7,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,1,
8529,Bakı,23 000 AZN,Ford,Transit,2009,Furqon,Ağ,2.4 L/140 a.g./Dizel,381 000 km,Mexaniki,Arxa,Xeyr,,"Vuruğu yoxdur, rənglənməyib",Avropa,2,
8530,Bakı,146 500 USD,Mercedes,GLS 450,2022,Offroader / SUV,Boz,3.0 L/367 a.g./Benzin,0 km,Avtomat,Tam,Bəli,7,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,1,
8531,Bakı,16 400 AZN,Kia,Ceed,2011,Universal,Gümüşü,1.4 L/90 a.g./Benzin,174 588 km,Mexaniki,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Avropa,1,
8533,Bakı,128 000 AZN,Isuzu,FVR 34 Q,2022,Yük maşını,Ağ,7.5 L/240 a.g./Dizel,0 km,Mexaniki,Arxa,Bəli,,"Vuruğu yoxdur, rənglənməyib",,,
8534,Bakı,36 900 USD,Renault,Koleos,2022,Offroader / SUV,Ağ,2.5 L/171 a.g./Benzin,0 km,Avtomat,Tam,Bəli,5,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,,
8536,Bakı,13 500 AZN,Chrysler,300C,2006,Sedan,Ağ,3.5 L/253 a.g./Benzin,207 900 km,Avtomat,Arxa,Xeyr,5,"Vuruğu yoxdur, rənglənib",,2,
8537,Bakı,148 500 USD,BMW,X7,2023,Offroader / SUV,Qara,3.4 L/415 a.g./Benzin,0 km,Avtomat,Tam,Bəli,,"Vuruğu yoxdur, rənglənməyib",Avropa,,
8541,Bakı,63 000 USD,BMW,X6 M,2015,Offroader / SUV,Qara,4.4 L/575 a.g./Benzin,75 000 km,Avtomat,Tam,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Avropa,1,
8542,Bərdə,16 000 AZN,Mercedes,E 270,1999,Sedan,Gümüşü,2.7 L/170 a.g./Dizel,403 000 km,Avtomat,Arxa,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",,2,
8543,Bakı,21 500 AZN,Hyundai,Genesis Coupe,2010,Kupe,Ağ,3.8 L/306 a.g./Benzin,174 000 km,Avtomat,Arxa,Xeyr,4,"Vuruğu yoxdur, rənglənməyib",Avropa,,
8544,Bakı,8 300 AZN,Opel,Corsa,2006,Hetçbek,Göy,1.2 L/80 a.g./Benzin,170 000 km,Mexaniki,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",Avropa,2,
8545,Bakı,19 000 USD,Mercedes,CLA 250,2013,Sedan,Qırmızı,2.0 L/211 a.g./Benzin,140 138 km,Avtomat,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8546,Bakı,20 700 AZN,Hyundai,Elantra,2014,Sedan,Gümüşü,1.8 L/150 a.g./Benzin,218 726 km,Avtomat,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",Amerika,,
8547,Gəncə,11 500 AZN,Mercedes,E 230,1997,Sedan,Tünd qırmızı,2.3 L/150 a.g./Benzin,380 000 km,Avtomat,Arxa,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",,2,
8548,Bakı,187 800 USD,Mercedes,GLS 580,2022,Offroader / SUV,Qara,4.0 L/489 a.g./Benzin,0 km,Avtomat,Tam,Bəli,7,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,1,
8549,Bakı,13 500 AZN,Chevrolet,Aveo,2015,Hetçbek,Ağ,1.4 L/100 a.g./Benzin,137 000 km,Avtomat,Ön,Xeyr,,"Vuruğu yoxdur, rənglənib",Rəsmi diler,1,
8550,Bakı,255 800 USD,Land Rover,Range Rover,2022,Offroader / SUV,Qara,3.0 L/350 a.g./Dizel,0 km,Avtomat,Tam,Bəli,5,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,1,
8551,Bakı,26 900 AZN,Hyundai,Santa Fe,2012,Offroader / SUV,Qara,2.0 L/184 a.g./Dizel,171 200 km,Avtomat,Ön,Xeyr,7,"Vuruğu yoxdur, rənglənməyib",Koreya,,
8552,Bakı,17 800 AZN,Mercedes,E 220,2001,Sedan,Gümüşü,2.2 L/143 a.g./Dizel,405 000 km,Avtomat,Arxa,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",,2,
8553,Bakı,256 500 USD,Land Rover,Range Rover,2023,Offroader / SUV,Qara,3.0 L/400 a.g./Benzin,0 km,Avtomat,Tam,Bəli,5,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,1,
8554,Bakı,137 800 USD,Lexus,LX 500d,2022,Offroader / SUV,Ağ,3.3 L/300 a.g./Dizel,0 km,Avtomat,Tam,Bəli,5,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,1,
8555,Bakı,18 500 AZN,Hyundai,Sonata,2010,Sedan,Ağ,2.4 L/178 a.g./Benzin,197 000 km,Avtomat,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,3,
8556,Bakı,13 500 AZN,Mercedes,208 D,1995,Furqon,Ağ,2.5 L/95 a.g./Dizel,20 000 km,Mexaniki,Arxa,Xeyr,3,"Vuruğu yoxdur, rənglənməyib",,,
8557,Bakı,37 500 AZN,Mercedes,Atego 1518,2007,Yük maşını,Ağ,4.3 L/180 a.g./Dizel,385 041 km,Mexaniki,Arxa,Xeyr,2,"Vuruğu yoxdur, rənglənməyib",Avropa,,
8558,Bakı,30 000 AZN,Mazda,CX-5,2013,Offroader / SUV,Qırmızı,2.0 L/155 a.g./Benzin,99 700 km,Avtomat,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,1,
8559,Bakı,38 800 USD,Toyota,RAV4,2022,Offroader / SUV,Ağ,2.0 L/175 a.g./Benzin,0 km,Avtomat,Tam,Bəli,,"Vuruğu yoxdur, rənglənməyib",,,
8560,Bakı,33 800 AZN,Lexus,GX 470,2007,Offroader / SUV,Ağ,4.7 L/273 a.g./Benzin,402 336 km,Avtomat,Tam,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8561,Bakı,27 000 AZN,Toyota,Prado,2004,Offroader / SUV,Ağ,2.7 L/167 a.g./Benzin,260 000 km,Avtomat,Tam,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Yaponiya,2,
8562,Gəncə,26 900 AZN,Ford,Fusion,2017,Sedan,Ağ,1.5 L/184 a.g./Benzin,123 919 km,Avtomat,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Amerika,1,
8563,Bakı,14 700 AZN,Toyota,Prius,2007,Liftbek,Gümüşü,1.5 L/76 a.g./Hibrid,259 416 km,Avtomat,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Amerika,,
8564,Bakı,21 500 USD,Mercedes,ML 320,2009,Offroader / SUV,Ağ,3.0 L/224 a.g./Dizel,217 000 km,Avtomat,Tam,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",,2,
8565,Bakı,22 300 USD,Infiniti,FX35,2012,Offroader / SUV,Ağ,3.5 L/303 a.g./Benzin,156 908 km,Avtomat,Tam,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8566,Bakı,22 700 USD,Infiniti,FX35,2012,Offroader / SUV,Qara,3.5 L/303 a.g./Benzin,144 097 km,Avtomat,Tam,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8567,Bakı,27 700 AZN,Kia,Sportage,2013,Offroader / SUV,Ağ,2.0 L/184 a.g./Dizel,106 075 km,Avtomat,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8568,Bakı,75 000 AZN,Peugeot,5008,2022,Offroader / SUV,Ağ,2.0 L/150 a.g./Dizel,0 km,Avtomat,Ön,Bəli,7,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,,
8572,Bakı,36 000 USD,Porsche,Cayenne GTS,2013,Offroader / SUV,Boz,4.8 L/420 a.g./Benzin,140 000 km,Avtomat,Tam,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Avropa,,
8580,Bakı,24 700 AZN,Ford,Fusion,2019,Sedan,Boz,1.5 L/184 a.g./Benzin,125 000 km,Avtomat,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Amerika,1,
8581,Tovuz,12 000 AZN,Mercedes,V 230,2001,Minivan,Boz,2.3 L/143 a.g./Benzin,530 000 km,Mexaniki,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Yaponiya,2,
8582,Bakı,47 900 USD,Lexus,LX 570,2012,Offroader / SUV,Ağ,5.7 L/383 a.g./Benzin,157 000 km,Avtomat,Tam,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8583,Bakı,44 900 USD,Mercedes,E 300,2019,Sedan,Qara,2.0 L/245 a.g./Benzin,25 961 km,Avtomat,Arxa,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8584,Sumqayıt,5 600 AZN,Mercedes,E 200,1991,Sedan,Yaş Asfalt,2.0 L/136 a.g./Benzin,235 806 km,Mexaniki,Arxa,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8585,Bakı,37 000 AZN,Toyota,Prado,2008,Offroader / SUV,Ağ,2.7 L/163 a.g./Benzin,137 500 km,Avtomat,Tam,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8586,Bakı,13 900 AZN,Toyota,Corolla,2006,Universal,Gümüşü,1.4 L/90 a.g./Dizel,290 000 km,Mexaniki,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",Avropa,,
8587,Bakı,11 500 AZN,Mercedes,C 280,1998,Sedan,Qızılı,2.8 L/197 a.g./Benzin,230 000 km,Avtomat,Arxa,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8588,Bakı,18 500 USD,Ford,Explorer,2013,Offroader / SUV,Ağ,3.5 L/294 a.g./Benzin,169 000 km,Avtomat,Tam,Xeyr,7,"Vuruğu yoxdur, rənglənməyib",,0,
8589,Gəncə,9 800 AZN,Opel,Astra,2006,Hetçbek,Boz,1.3 L/90 a.g./Dizel,220 000 km,Mexaniki,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8590,Astara,5 500 AZN,Mercedes,190,1989,Sedan,Göy,2.0 L/122 a.g./Dizel,700 000 km,Mexaniki,Arxa,Xeyr,4,"Vuruğu yoxdur, rənglənməyib",,3,
8591,Bakı,3 400 AZN,LADA (VAZ),21099,1996,Sedan,Tünd qırmızı,1.5 L/75 a.g./Benzin,200 000 km,Mexaniki,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",,,
8592,Bakı,19 800 AZN,Hyundai,Sonata,2013,Sedan,Qara,2.4 L/201 a.g./Benzin,104 000 km,Avtomat,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənib",Amerika,2,
8593,Bakı,18 200 AZN,Toyota,Avensis,2007,Universal,Boz,2.0 L/126 a.g./Dizel,170 516 km,Mexaniki,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8594,Bakı,5 000 AZN,LADA (VAZ),2106,2005,Sedan,Göy,1.5 L/65 a.g./Benzin,13 168 km,Mexaniki,Arxa,Xeyr,,"Vuruğu yoxdur, rənglənməyib",Rusiya,,
8595,Bakı,13 900 AZN,Toyota,IQ,2009,Hetçbek,Ağ,1.4 L/90 a.g./Dizel,165 000 km,Mexaniki,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8596,Bakı,18 500 AZN,Kia,Sorento,2006,Offroader / SUV,Qara,2.5 L/175 a.g./Dizel,235 000 km,Avtomat,Tam,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Avropa,,
8598,Bərdə,3 800 AZN,LADA (VAZ),21099,1999,Sedan,Boz,1.5 L/75 a.g./Benzin,435 000 km,Mexaniki,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Rusiya,,
8599,Bakı,12 800 AZN,Opel,Astra,2007,Hetçbek,Yaş Asfalt,1.3 L/90 a.g./Dizel,190 995 km,Mexaniki,Ön,Xeyr,4,"Vuruğu yoxdur, rənglənməyib",Avropa,1,
8600,Bakı,26 900 USD,Toyota,Camry,2018,Sedan,Qara,2.5 L/184 a.g./Benzin,46 000 km,Avtomat,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8601,Bakı,25 300 USD,Haval,H9,2018,Offroader / SUV,Yaşıl,2.0 L/218 a.g./Benzin,76 000 km,Avtomat,Tam,Xeyr,7,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,2,
8602,Bakı,10 400 AZN,LADA (VAZ),Priora,2012,Sedan,Qara,1.6 L/98 a.g./Benzin,226 000 km,Mexaniki,Ön,Xeyr,4,"Vuruğu yoxdur, rənglənməyib",Rusiya,,
8603,Sumqayıt,44 900 AZN,Toyota,Prado,2008,Offroader / SUV,Qara,3.0 L/173 a.g./Dizel,246 581 km,Avtomat,Tam,Xeyr,7,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,1,
8613,Bakı,31 400 USD,Toyota,Prado,2014,Offroader / SUV,Qara,2.7 L/163 a.g./Benzin,159 500 km,Avtomat,Tam,Xeyr,7,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,1,
8616,Bakı,28 500 USD,Toyota,Prado,2012,Offroader / SUV,Ağ,2.7 L/163 a.g./Benzin,141 300 km,Avtomat,Tam,Xeyr,7,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,1,
8617,Sumqayıt,39 900 AZN,Mercedes,Viano,2014,Minivan,Yaş Asfalt,2.2 L/163 a.g./Dizel,228 000 km,Avtomat,Arxa,Xeyr,7,"Vuruğu yoxdur, rənglənməyib",Avropa,,
8618,Sumqayıt,34 900 AZN,Hyundai,Grandeur,2015,Sedan,Yaş Asfalt,2.2 L/202 a.g./Dizel,181 873 km,Avtomat,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",Koreya,1,
8619,Bakı,13 800 AZN,Nissan,Sunny,2012,Sedan,Qırmızı,1.2 L/84 a.g./Benzin,85 200 km,Avtomat,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənməyib",Yaponiya,2,
8620,Bakı,26 500 AZN,Kia,Sportage,2011,Offroader / SUV,Qara,2.0 L/184 a.g./Dizel,147 000 km,Avtomat,Tam,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8621,Bakı,69 000 USD,Land Rover,Range Rover,2014,Offroader / SUV,Yaş Asfalt,4.4 L/339 a.g./Dizel,112 619 km,Avtomat,Tam,Xeyr,4,"Vuruğu yoxdur, rənglənməyib",Avropa,1,
8622,Bakı,12 000 USD,Chevrolet,Cruze,2014,Sedan,Qızılı,1.4 L/140 a.g./Benzin,130 687 km,Avtomat,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8623,Sumqayıt,28 900 AZN,Mercedes,ML 300,2008,Offroader / SUV,Ağ,3.0 L/204 a.g./Dizel,192 232 km,Avtomat,Tam,Xeyr,,"Vuruğu yoxdur, rənglənməyib",Avropa,1,
8624,Sumqayıt,18 500 USD,Toyota,Camry,2013,Sedan,Ağ,2.5 L/181 a.g./Benzin,285 177 km,Avtomat,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,1,
8625,Sumqayıt,28 900 AZN,Hyundai,ix35,2013,Offroader / SUV,Ağ,2.0 L/163 a.g./Benzin,182 183 km,Avtomat,Tam,Xeyr,,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,1,
8626,Bakı,5 000 AZN,LADA (VAZ),2107,2004,Sedan,Bənövşəyi,1.6 L/75 a.g./Benzin,13 168 km,Mexaniki,Arxa,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8627,Bakı,31 500 AZN,Kia,K5,2015,Sedan,Ağ,1.7 L/141 a.g./Dizel,135 000 km,Avtomat,Ön,Xeyr,5,"Vuruğu yoxdur, rənglənib",Koreya,1,
8628,Bakı,39 800 AZN,Toyota,Prado,2008,Offroader / SUV,Qara,4.0 L/249 a.g./Benzin,161 000 km,Avtomat,Tam,Xeyr,7,"Vuruğu yoxdur, rənglənib",Avropa,1,
8629,Bakı,17 200 USD,Toyota,Prius,2010,Liftbek,Yaş Asfalt,1.8 L/99 a.g./Hibrid,254 620 km,Avtomat,Ön,Xeyr,,"Vuruğu yoxdur, rənglənməyib",,,
8630,Bakı,26 500 USD,Toyota,Corolla,2022,Sedan,Boz,1.6 L/124 a.g./Benzin,0 km,Avtomat,Ön,Bəli,,"Vuruğu yoxdur, rənglənməyib",Rəsmi diler,,
8631,Bakı,10 800 AZN,Opel,Astra,2007,Universal,Ağ,1.3 L/90 a.g./Dizel,440 000 km,Mexaniki,Ön,Xeyr,,"Vuruğu yoxdur, rənglənib",,,
